Time(s),Ch4
28.685,-0.0432015
28.686,-0.0414848
28.687,-0.0397682
28.688,-0.0371933
28.689,-0.0343323
28.69,-0.0320435
28.691,-0.0297546
28.692,-0.028038
28.693,-0.0266075
28.694,-0.0240326
28.695,-0.0205994
28.696,-0.0188828
28.697,-0.01688
28.698,-0.0128746
28.699,-0.0080109
28.7,-0.002861
28.701,0.002861
28.702,0.0108719
28.703,0.0220299
28.704,0.0354767
28.705,0.0512123
28.706,0.0689507
28.707,0.0878334
28.708,0.1075745
28.709,0.1267433
28.71,0.1461983
28.711,0.1645088
28.712,0.1822472
28.713,0.2008438
28.714,0.2205849
28.715,0.2391815
28.716,0.2552033
28.717,0.2697945
28.718,0.2838135
28.719,0.2958298
28.72,0.3049851
28.721,0.3109932
28.722,0.3149987
28.723,0.3184319
28.724,0.3218651
28.725,0.3247262
28.726,0.3284455
28.727,0.3324509
28.728,0.3367425
28.729,0.3401757
28.73,0.3413201
28.731,0.3378869
28.732,0.332737
28.733,0.3252984
28.734,0.3152848
28.735,0.3026963
28.736,0.2895356
28.737,0.2760888
28.738,0.262928
28.739,0.2500535
28.74,0.2368927
28.741,0.2231598
28.742,0.2079964
28.743,0.1925469
28.744,0.1773835
28.745,0.16222
28.746,0.148201
28.747,0.1364708
28.748,0.1267433
28.749,0.1187325
28.75,0.1135826
28.751,0.1121521
28.752,0.1127243
28.753,0.1138687
28.754,0.1135826
28.755,0.1130104
28.756,0.1135826
28.757,0.1132965
28.758,0.1121521
28.759,0.1104355
28.76,0.109005
28.761,0.106144
28.762,0.1032829
28.763,0.0995636
28.764,0.0941277
28.765,0.0889778
28.766,0.083828
28.767,0.0786782
28.768,0.0729561
28.769,0.0678063
28.77,0.0635147
28.771,0.0603676
28.772,0.0575066
28.773,0.0540733
28.774,0.0506401
28.775,0.0480652
28.776,0.0463486
28.777,0.0440598
28.778,0.0414848
28.779,0.0389099
28.78,0.0357628
28.781,0.0326157
28.782,0.0286102
28.783,0.0246048
28.784,0.0217438
28.785,0.0205994
28.786,0.0191689
28.787,0.0160217
28.788,0.0128746
28.789,0.0102997
28.79,0.0074387
28.791,0.0048637
28.792,0.0034332
28.793,0.0020027
28.794,0.0011444
28.795,-0.0002861
28.796,-0.0011444
28.797,-0.0020027
28.798,-0.002861
28.799,-0.0031471
28.8,-0.0037193
28.801,-0.0045776
28.802,-0.0068665
28.803,-0.008297
28.804,-0.0085831
28.805,-0.0080109
28.806,-0.0074387
28.807,-0.0065804
28.808,-0.0054359
28.809,-0.0034332
28.81,-0.0014305
28.811,-0.0005722
28.812,-0.0002861
28.813,-0.0002861
28.814,0
28.815,0.0011444
28.816,0.0020027
28.817,0.002861
28.818,0.002861
28.819,0.002861
28.82,0.0025749
28.821,0.0020027
28.822,0.0020027
28.823,0.002861
28.824,0.0051498
28.825,0.0080109
28.826,0.0097275
28.827,0.011158
28.828,0.0125885
28.829,0.0134468
28.83,0.0151634
28.831,0.0165939
28.832,0.0177383
28.833,0.0180245
28.834,0.0180245
28.835,0.0183106
28.836,0.0191689
28.837,0.0197411
28.838,0.0208855
28.839,0.0217438
28.84,0.0214577
28.841,0.0203133
28.842,0.0185967
28.843,0.0171661
28.844,0.0157356
28.845,0.0154495
28.846,0.01688
28.847,0.0174522
28.848,0.0171661
28.849,0.0171661
28.85,0.0171661
28.851,0.01688
28.852,0.01688
28.853,0.0174522
28.854,0.0188828
28.855,0.0200272
28.856,0.0217438
28.857,0.0246048
28.858,0.0271797
28.859,0.0303269
28.86,0.0331879
28.861,0.0351906
28.862,0.0380516
28.863,0.0406265
28.864,0.0409126
28.865,0.0400543
28.866,0.039196
28.867,0.0394821
28.868,0.0409126
28.869,0.0432015
28.87,0.044632
28.871,0.0454903
28.872,0.0466347
28.873,0.0480652
28.874,0.0489235
28.875,0.0506401
28.876,0.0520706
28.877,0.053215
28.878,0.0549317
28.879,0.0540733
28.88,0.0529289
28.881,0.0535011
28.882,0.0549317
28.883,0.0566483
28.884,0.0589371
28.885,0.0606537
28.886,0.0612259
28.887,0.0617981
28.888,0.0623703
28.889,0.0629425
28.89,0.0629425
28.891,0.0635147
28.892,0.0640869
28.893,0.0646591
28.894,0.0652313
28.895,0.0652313
28.896,0.0666618
28.897,0.0675202
28.898,0.0672341
28.899,0.0686646
28.9,0.0709534
28.901,0.0723839
28.902,0.0735283
28.903,0.0752449
28.904,0.0775337
28.905,0.0798226
28.906,0.0829697
28.907,0.0869751
28.908,0.0904083
28.909,0.0932694
28.91,0.0961304
28.911,0.0989914
28.912,0.1024246
28.913,0.1058579
28.914,0.1101494
28.915,0.1144409
28.916,0.1175881
28.917,0.5021096
28.918,-0.0815392
29.036,-0.0821114
29.037,-0.0815392
29.038,-0.0818253
29.039,-0.0821114
29.04,-0.0826836
29.041,-0.0815392
29.042,-0.0798226
29.043,-0.0789642
29.044,-0.0792504
29.045,-0.0803948
29.046,-0.0815392
29.047,-0.0835419
29.048,-0.0852585
29.049,-0.0875473
29.05,-0.0901222
29.051,-0.092125
29.052,-0.0929833
29.053,-0.0938416
29.054,-0.094986
29.055,-0.0958443
29.056,-0.0961304
29.057,-0.0972748
29.058,-0.0992775
29.059,-0.1015663
29.06,-0.103569
29.061,-0.1047135
29.062,-0.1047135
29.063,-0.1049996
29.064,-0.1058579
29.065,-0.1070023
29.066,-0.1072884
29.067,-0.1070023
29.068,-0.1075745
29.069,-0.1078606
29.07,-0.1084328
29.071,-0.1075745
29.072,-0.1067162
29.073,-0.1067162
29.074,-0.1058579
29.075,-0.1047135
29.076,-0.1038551
29.077,-0.1018524
29.078,-0.1009941
29.079,-0.1009941
29.08,-0.1015663
29.081,-0.1018524
29.082,-0.1012802
29.083,-0.1012802
29.084,-0.1009941
29.085,-0.100708
29.086,-0.1001358
29.087,-0.1004219
29.088,-0.1012802
29.089,-0.1018524
29.09,-0.100708
29.091,-0.0992775
29.092,-0.097847
29.093,-0.0975609
29.094,-0.0972748
29.095,-0.0961304
29.096,-0.0941277
29.097,-0.0909805
29.098,-0.0889778
29.099,-0.0878334
29.1,-0.0872612
29.101,-0.086689
29.102,-0.0849724
29.103,-0.0818253
29.104,-0.0786782
29.105,-0.0763893
29.106,-0.0741005
29.107,-0.0715256
29.108,-0.0703812
29.109,-0.0695229
29.11,-0.0658035
29.111,-0.0623703
29.112,-0.0612259
29.113,-0.0603676
29.114,-0.0603676
29.115,-0.0592232
29.116,-0.058651
29.117,-0.0580788
29.118,-0.0580788
29.119,-0.0577927
29.12,-0.0575066
29.121,-0.0569344
29.122,-0.0560761
29.123,-0.0549317
29.124,-0.0540733
29.125,-0.0520706
29.126,-0.0492096
29.127,-0.0472069
29.128,-0.0460625
29.129,-0.0449181
29.13,-0.044632
29.131,-0.0452042
29.132,-0.0457764
29.133,-0.0449181
29.134,-0.0432015
29.135,-0.0423431
29.136,-0.0437737
29.137,-0.0452042
29.138,-0.0460625
29.139,-0.0463486
29.14,-0.0460625
29.141,-0.0466347
29.142,-0.047493
29.143,-0.0486374
29.144,-0.0497818
29.145,-0.0512123
29.146,-0.0514984
29.147,-0.0517845
29.148,-0.0509262
29.149,-0.0492096
29.15,-0.0489235
29.151,-0.0506401
29.152,-0.0509262
29.153,-0.0494957
29.154,-0.0483513
29.155,-0.0477791
29.156,-0.0469208
29.157,-0.0460625
29.158,-0.0452042
29.159,-0.0440598
29.16,-0.0426293
29.161,-0.042057
29.162,-0.0414848
29.163,-0.0417709
29.164,-0.0417709
29.165,-0.0423431
29.166,-0.0437737
29.167,-0.0454903
29.168,-0.0466347
29.169,-0.0472069
29.17,-0.047493
29.171,-0.0492096
29.172,-0.0514984
29.173,-0.0535011
29.174,-0.0552178
29.175,-0.0560761
29.176,-0.0563622
29.177,-0.0555039
29.178,-0.0549317
29.179,-0.0549317
29.18,-0.0552178
29.181,-0.0555039
29.182,-0.0560761
29.183,-0.0566483
29.184,-0.0560761
29.185,-0.0546456
29.186,-0.0543594
29.187,-0.0549317
29.188,-0.0537872
29.189,-0.0523567
29.19,-0.0514984
29.191,-0.0512123
29.192,-0.0506401
29.193,-0.050354
29.194,-0.0512123
29.195,-0.0520706
29.196,-0.0529289
29.197,-0.0529289
29.198,-0.0523567
29.199,-0.0517845
29.2,-0.0514984
29.201,-0.0520706
29.202,-0.0526428
29.203,-0.0526428
29.204,-0.053215
29.205,-0.0540733
29.206,-0.0540733
29.207,-0.0529289
29.208,-0.0509262
29.209,-0.0500679
29.21,-0.0489235
29.211,-0.0483513
29.212,-0.0480652
29.213,-0.0472069
29.214,-0.0463486
29.215,-0.0463486
29.216,-0.0477791
29.217,-0.0492096
29.218,-0.0494957
29.219,-0.0509262
29.22,-0.0523567
29.221,-0.0529289
29.222,-0.0543594
29.223,-0.0555039
29.224,-0.0560761
29.225,-0.0566483
29.226,-0.0569344
29.227,-0.0583649
29.228,-0.0595093
29.229,-0.0603676
29.23,-0.061512
29.231,-0.0635147
29.232,-0.0655174
29.233,-0.0658035
29.234,-0.0660896
29.235,-0.066948
29.236,-0.0666618
29.237,-0.0663758
29.238,-0.066948
29.239,-0.0663758
29.24,-0.0655174
29.241,-0.0652313
29.242,-0.0649452
29.243,-0.0646591
29.244,-0.0640869
29.245,-0.064373
29.246,-0.0652313
29.247,-0.0666618
29.248,-0.0672341
29.249,-0.0675202
29.25,-0.0675202
29.251,-0.0683785
29.252,-0.0678063
29.253,-0.0660896
29.254,-0.0646591
29.255,-0.0632286
29.256,-0.0632286
29.257,-0.0626564
29.258,-0.0617981
29.259,-0.0612259
29.26,-0.0600815
29.261,-0.0589371
29.262,-0.0577927
29.263,-0.0572205
29.264,-0.05579
29.265,-0.0529289
29.266,-0.0506401
29.267,-0.050354
29.268,-0.0497818
29.269,-0.0509262
29.27,-0.0523567
29.271,-0.0535011
29.272,-0.0535011
29.273,-0.0529289
29.274,-0.0526428
29.275,-0.0520706
29.276,-0.0509262
29.277,-0.0514984
29.278,-0.0523567
29.279,-0.0537872
29.28,-0.0540733
29.281,-0.0543594
29.282,-0.0563622
29.283,-0.0583649
29.284,-0.0595093
29.285,-0.0592232
29.286,-0.0583649
29.287,-0.0577927
29.288,-0.0580788
29.289,-0.0577927
29.29,-0.0560761
29.291,-0.0546456
29.292,-0.0535011
29.293,-0.053215
29.294,-0.0517845
29.295,-0.0494957
29.296,-0.0469208
29.297,-0.0454903
29.298,-0.0454903
29.299,-0.0452042
29.3,-0.0443459
29.301,-0.0437737
29.302,-0.0440598
29.303,-0.0437737
29.304,-0.0434876
29.305,-0.0434876
29.306,-0.0440598
29.307,-0.0454903
29.308,-0.0472069
29.309,-0.0483513
29.31,-0.0483513
29.311,-0.0492096
29.312,-0.0500679
29.313,-0.0512123
29.314,-0.0529289
29.315,-0.0552178
29.316,-0.0563622
29.317,-0.0560761
29.318,-0.0563622
29.319,-0.0560761
29.32,-0.0569344
29.321,-0.0583649
29.322,-0.0592232
29.323,-0.0589371
29.324,-0.0577927
29.325,-0.0560761
29.326,-0.0555039
29.327,-0.05579
29.328,-0.05579
29.329,-0.0563622
29.33,-0.0569344
29.331,-0.0563622
29.332,-0.0552178
29.333,-0.0555039
29.334,-0.0569344
29.335,-0.0583649
29.336,-0.0603676
29.337,-0.0620842
29.338,-0.0629425
29.339,-0.0635147
29.34,-0.0629425
29.341,-0.0632286
29.342,-0.0638008
29.343,-0.0640869
29.344,-0.0646591
29.345,-0.0646591
29.346,-0.0646591
29.347,-0.0655174
29.348,-0.0666618
29.349,-0.066948
29.35,-0.0663758
29.351,-0.0660896
29.352,-0.064373
29.353,-0.0617981
29.354,-0.0592232
29.355,-0.0575066
29.356,-0.0566483
29.357,-0.0549317
29.358,-0.0529289
29.359,-0.0500679
29.36,-0.0466347
29.361,-0.0437737
29.362,-0.0417709
29.363,-0.0403404
29.364,-0.0380516
29.365,-0.0351906
29.366,-0.0337601
29.367,-0.0337601
29.368,-0.0337601
29.369,-0.0337601
29.37,-0.0337601
29.371,-0.0320435
29.372,-0.030613
29.373,-0.0291824
29.374,-0.028038
29.375,-0.0268936
29.376,-0.0260353
29.377,-0.0254631
29.378,-0.0243187
29.379,-0.0226021
29.38,-0.0211716
29.381,-0.0205994
29.382,-0.0203133
29.383,-0.0200272
29.384,-0.0191689
29.385,-0.0180245
29.386,-0.01688
29.387,-0.01688
29.388,-0.0177383
29.389,-0.0174522
29.39,-0.0163078
29.391,-0.0160217
29.392,-0.0163078
29.393,-0.0174522
29.394,-0.0197411
29.395,-0.0217438
29.396,-0.0246048
29.397,-0.0277519
29.398,-0.0300408
29.399,-0.0317574
29.4,-0.0329018
29.401,-0.0340462
29.402,-0.0346184
29.403,-0.0354767
29.404,-0.0354767
29.405,-0.0357628
29.406,-0.0366211
29.407,-0.0354767
29.408,-0.0317574
29.409,-0.0283241
29.41,-0.0248909
29.411,-0.0203133
29.412,-0.0151634
29.413,-0.0102997
29.414,-0.0054359
29.415,-0.0014305
29.416,0.0014305
29.417,0.0037193
29.418,0.0060081
29.419,0.0074387
29.42,0.0085831
29.421,0.0094414
29.422,0.0105858
29.423,0.0120163
29.424,0.0123024
29.425,0.011158
29.426,0.0088692
29.427,0.0065804
29.428,0.0045776
29.429,0.0008583
29.43,-0.002861
29.431,-0.0054359
29.432,-0.0085831
29.433,-0.0120163
29.434,-0.0151634
29.435,-0.0197411
29.436,-0.0234604
29.437,-0.0260353
29.438,-0.0283241
29.439,-0.0308991
29.44,-0.033474
29.441,-0.0366211
29.442,-0.0394821
29.443,-0.0411987
29.444,-0.0437737
29.445,-0.0469208
29.446,-0.0489235
29.447,-0.0492096
29.448,-0.0506401
29.449,-0.0520706
29.45,-0.0529289
29.451,-0.0540733
29.452,-0.0537872
29.453,-0.0535011
29.454,-0.0546456
29.455,-0.0563622
29.456,-0.0569344
29.457,-0.0560761
29.458,-0.0555039
29.459,-0.0555039
29.46,-0.05579
29.461,-0.0546456
29.462,-0.0526428
29.463,-0.0517845
29.464,-0.0514984
29.465,-0.0509262
29.466,-0.050354
29.467,-0.050354
29.468,-0.0494957
29.469,-0.0492096
29.47,-0.0500679
29.471,-0.0494957
29.472,-0.0489235
29.473,-0.0486374
29.474,-0.0486374
29.475,-0.0486374
29.476,-0.0486374
29.477,-0.0480652
29.478,-0.047493
29.479,-0.0472069
29.48,-0.0466347
29.481,-0.0472069
29.482,-0.0489235
29.483,-0.0500679
29.484,-0.0497818
29.485,-0.0486374
29.486,-0.0463486
29.487,-0.0449181
29.488,-0.0449181
29.489,-0.0434876
29.49,-0.0426293
29.491,-0.0411987
29.492,-0.0383377
29.493,-0.0343323
29.494,-0.030613
29.495,-0.0277519
29.496,-0.025177
29.497,-0.0211716
29.498,-0.0145912
29.499,-0.005722
29.5,0.0042915
29.501,0.0151634
29.502,0.0294685
29.503,0.0440598
29.504,0.0612259
29.505,0.0798226
29.506,0.0984192
29.507,0.1175881
29.508,0.1367569
29.509,0.1556397
29.51,0.1750946
29.511,0.1945496
29.512,0.2137184
29.513,0.2314568
29.514,0.2449036
29.515,0.2560616
29.516,0.2669335
29.517,0.2769471
29.518,0.2846718
29.519,0.2889634
29.52,0.2929688
29.521,0.2955437
29.522,0.2969742
29.523,0.2984048
29.524,0.3001213
29.525,0.3021241
29.526,0.3038407
29.527,0.3029824
29.528,0.2998353
29.529,0.2952576
29.53,0.2895356
29.531,0.2820969
29.532,0.2715111
29.533,0.2569199
29.534,0.2420426
29.535,0.2280236
29.536,0.2142907
29.537,0.1991272
29.538,0.1825333
29.539,0.1656533
29.54,0.1490593
29.541,0.1338959
29.542,0.1181603
29.543,0.1038551
29.544,0.0912667
29.545,0.0812531
29.546,0.0718117
29.547,0.0635147
29.548,0.0589371
29.549,0.058651
29.55,0.0592232
29.551,0.0597954
29.552,0.0600815
29.553,0.0597954
29.554,0.0595093
29.555,0.0597954
29.556,0.0617981
29.557,0.0640869
29.558,0.0652313
29.559,0.0660896
29.56,0.0660896
29.561,0.064373
29.562,0.0612259
29.563,0.0580788
29.564,0.05579
29.565,0.0520706
29.566,0.0486374
29.567,0.0449181
29.568,0.0414848
29.569,0.0389099
29.57,0.0366211
29.571,0.0351906
29.572,0.0337601
29.573,0.0308991
29.574,0.0274658
29.575,0.0248909
29.576,0.0217438
29.577,0.0177383
29.578,0.014019
29.579,0.011158
29.58,0.008297
29.581,0.005722
29.582,0.0034332
29.583,0
29.584,-0.0034332
29.585,-0.0051498
29.586,-0.0062943
29.587,-0.0088692
29.588,-0.0114441
29.589,-0.0120163
29.59,-0.0114441
29.591,-0.0102997
29.592,-0.0091553
29.593,-0.008297
29.594,-0.0074387
29.595,-0.0074387
29.596,-0.0074387
29.597,-0.0065804
29.598,-0.0068665
29.599,-0.0077248
29.6,-0.0077248
29.601,-0.0077248
29.602,-0.0091553
29.603,-0.0108719
29.604,-0.0114441
29.605,-0.0120163
29.606,-0.0128746
29.607,-0.0131607
29.608,-0.0125885
29.609,-0.0131607
29.61,-0.014019
29.611,-0.0148773
29.612,-0.0151634
29.613,-0.0148773
29.614,-0.0157356
29.615,-0.0165939
29.616,-0.0160217
29.617,-0.0151634
29.618,-0.0145912
29.619,-0.0148773
29.62,-0.0163078
29.621,-0.0171661
29.622,-0.01688
29.623,-0.0165939
29.624,-0.0174522
29.625,-0.0188828
29.626,-0.0191689
29.627,-0.0185967
29.628,-0.0177383
29.629,-0.0171661
29.63,-0.0171661
29.631,-0.01688
29.632,-0.0165939
29.633,-0.01688
29.634,-0.0171661
29.635,-0.01688
29.636,-0.0151634
29.637,-0.0128746
29.638,-0.0114441
29.639,-0.0100136
29.64,-0.0088692
29.641,-0.0071526
29.642,-0.0045776
29.643,-0.0025749
29.644,-0.0014305
29.645,-0.0005722
29.646,-0.0002861
29.647,0.0005722
29.648,0.0022888
29.649,0.0034332
29.65,0.0042915
29.651,0.0045776
29.652,0.0054359
29.653,0.0068665
29.654,0.0077248
29.655,0.0074387
29.656,0.0080109
29.657,0.0100136
29.658,0.0123024
29.659,0.0134468
29.66,0.014019
29.661,0.0154495
29.662,0.01688
29.663,0.0174522
29.664,0.01688
29.665,0.0154495
29.666,0.0151634
29.667,0.0165939
29.668,0.0191689
29.669,0.0208855
29.67,0.0217438
29.671,0.0234604
29.672,0.0257492
29.673,0.0268936
29.674,0.0271797
29.675,0.0277519
29.676,0.0294685
29.677,0.0311852
29.678,0.033474
29.679,0.0357628
29.68,0.0386238
29.681,0.042057
29.682,0.0449181
29.683,0.0477791
29.684,0.0497818
29.685,0.0506401
29.686,0.0517845
29.687,0.0535011
29.688,0.0552178
29.689,0.0577927
29.69,0.0612259
29.691,0.0649452
29.692,0.0672341
29.693,0.0686646
29.694,0.0706673
29.695,0.0723839
29.696,0.0741005
29.697,0.075531
29.698,0.0763893
29.699,0.0786782
29.7,0.0803948
29.701,0.0812531
29.702,0.0829697
29.703,0.0852585
29.704,0.0869751
29.705,0.0884056
29.706,0.0892639
29.707,0.0909805
29.708,0.0932694
29.709,0.0955582
29.71,0.0984192
29.711,0.1012802
29.712,0.1038551
29.713,0.1055718
29.714,0.1078606
29.715,0.1104355
29.716,0.1115799
29.717,0.1124382
29.718,0.1144409
29.719,0.117302
29.72,0.120163
29.721,0.1218796
29.722,0.1227379
29.723,0.1233101
29.724,0.1224518
29.725,0.1207352
29.726,0.1207352
29.727,0.123024
29.728,0.1235962
29.729,0.1233101
29.73,0.1241684
29.731,0.1241684
29.732,0.1224518
29.733,0.120163
29.734,0.1190186
29.735,0.1190186
29.736,0.1175881
29.737,0.1150131
29.738,0.1135826
29.739,0.1132965
29.74,0.1130104
29.741,0.1130104
29.742,0.1135826
29.743,0.1132965
29.744,0.1112938
29.745,0.1104355
29.746,0.1092911
29.747,0.1075745
29.748,0.1055718
29.749,0.1041413
29.75,0.1032829
29.751,0.1018524
29.752,0.0992775
29.753,0.0969887
29.754,0.094986
29.755,0.0932694
29.756,0.0912667
29.757,0.0898361
29.758,0.0901222
29.759,0.0901222
29.76,0.0889778
29.761,0.086689
29.762,0.0835419
29.763,0.080967
29.764,0.0778198
29.765,0.0743866
29.766,0.0720978
29.767,0.069809
29.768,0.066948
29.769,0.0626564
29.77,0.0589371
29.771,0.0543594
29.772,0.0494957
29.773,0.0460625
29.774,0.0429154
29.775,0.0380516
29.776,0.0340462
29.777,0.030613
29.778,0.0260353
29.779,0.0214577
29.78,0.0157356
29.781,0.0094414
29.782,0.0037193
29.783,-0.0022888
29.784,-0.0080109
29.785,-0.0125885
29.786,-0.0163078
29.787,-0.0200272
29.788,-0.0234604
29.789,-0.0268936
29.79,-0.0311852
29.791,-0.0354767
29.792,-0.0386238
29.793,-0.0423431
29.794,-0.0460625
29.795,-0.0489235
29.796,-0.0512123
29.797,-0.053215
29.798,-0.0549317
29.799,-0.05579
29.8,-0.0572205
29.801,-0.0600815
29.802,-0.0632286
29.803,-0.0666618
29.804,-0.0700951
29.805,-0.0729561
29.806,-0.0746727
29.807,-0.075531
29.808,-0.0758171
29.809,-0.0763893
29.81,-0.0775337
29.811,-0.0781059
29.812,-0.0795365
29.813,-0.0821114
29.814,-0.083828
29.815,-0.0855446
29.816,-0.0884056
29.817,-0.0904083
29.818,-0.0912667
29.819,-0.0918389
29.82,-0.0918389
29.821,-0.0912667
29.822,-0.0915528
29.823,-0.0924111
29.824,-0.0932694
29.825,-0.0946999
29.826,-0.0955582
29.827,-0.0964165
29.828,-0.097847
29.829,-0.0989914
29.83,-0.0987053
29.831,-0.0998497
29.832,-0.1009941
29.833,-0.1018524
29.834,-0.1027107
29.835,-0.1038551
29.836,-0.1055718
29.837,-0.1075745
29.838,-0.109005
29.839,-0.1104355
29.84,-0.1104355
29.841,-0.1087189
29.842,-0.1072884
29.843,-0.1072884
29.844,-0.1075745
29.845,-0.1078606
29.846,-0.1078606
29.847,-0.1087189
29.848,-0.1084328
29.849,-0.1081467
29.85,-0.1075745
29.851,-0.1084328
29.852,-0.1092911
29.853,-0.1095772
29.854,-0.1101494
29.855,-0.1104355
29.856,-0.1107216
29.857,-0.1130104
29.858,-0.1158715
29.859,-0.1181603
29.86,-0.1193047
29.861,-0.1210213
29.862,-0.1204491
29.863,-0.1198769
29.864,-0.1195908
29.865,-0.1204491
29.866,-0.1210213
29.867,-0.1215935
29.868,-0.1218796
29.869,-0.1224518
29.87,-0.1215935
29.871,-0.1207352
29.872,-0.1213074
29.873,-0.1215935
29.874,-0.1204491
29.875,-0.1193047
29.876,-0.1178742
29.877,-0.114727
29.878,-0.1107216
29.879,-0.1092911
29.88,-0.1087189
29.881,-0.1084328
29.882,-0.1078606
29.883,-0.1072884
29.884,-0.1055718
29.885,-0.1038551
29.886,-0.1018524
29.887,-0.100708
29.888,-0.0998497
29.889,-0.097847
29.89,-0.0958443
29.891,-0.0944138
29.892,-0.0935555
29.893,-0.0926972
29.894,-0.0926972
29.895,-0.0932694
29.896,-0.0935555
29.897,-0.0929833
29.898,-0.092125
29.899,-0.0909805
29.9,-0.0906944
29.901,-0.0904083
29.902,-0.0901222
29.903,-0.0901222
29.904,-0.0906944
29.905,-0.0912667
29.906,-0.0906944
29.907,-0.0889778
29.908,-0.0858307
29.909,-0.0829697
29.91,-0.0812531
29.911,-0.0803948
29.912,-0.0795365
29.913,-0.0781059
29.914,-0.0763893
29.915,-0.0749588
29.916,-0.0746727
29.917,-0.0746727
29.918,-0.0746727
29.919,-0.0741005
29.92,-0.0720978
29.921,-0.069809
29.922,-0.0680924
29.923,-0.0666618
29.924,-0.0646591
29.925,-0.0632286
